Barcode,Well,Result
NB00153868,C13,5067484
NB00153868,C14,5075755
NB00153868,C15,5143614
NB00153868,C16,5020699
NB00153868,C17,5045623
NB00153868,C18,5191524
NB00153868,C19,5414518
NB00153868,C20,5041497
NB00153868,C21,5055014
NB00153868,C22,4985622
NB00153868,C23,4949002
NB00153868,C24,5095008
NB00153868,C25,5272184
NB00153868,C26,5069466
NB00153868,C27,5152419
NB00153868,C28,5246007
NB00153868,C29,5204181
NB00153868,C30,5268930
NB00153868,C31,5235669
NB00153868,C32,5188981
NB00153868,C33,5268455
NB00153868,C34,5329502
NB00153868,C35,5282334
NB00153868,C36,5361491
NB00153868,C37,5316746
NB00153868,C38,5541741
NB00153868,C39,5364141
NB00153868,C40,5397061
NB00153868,C41,5447296
NB00153868,C42,5458557
NB00153868,C43,5413021
NB00153868,C44,5519090
NB00153868,C45,5597821
NB00153868,C46,5584959
NB00153868,C47,5413051
NB00153868,C48,5319696
NB00153868,D01,145155
NB00153868,D02,143294
NB00153868,D03,145181
NB00153868,D04,144803
NB00153868,D05,5247866
NB00153868,D06,5309216
NB00153868,D07,5293961
NB00153868,D08,5070001
NB00153868,D09,5289625
NB00153868,D10,14779726
NB00153868,D11,5313261
NB00153868,D12,5202488
NB00153868,D13,5530631
NB00153868,D14,5397614
NB00153868,D15,5283001
NB00153868,D16,5252822
NB00153868,D17,5803238
NB00153868,D18,5351071
NB00153868,D19,5411786
NB00153868,D20,5228194
NB00153868,D21,5251068
NB00153868,D22,5261534
NB00153868,D23,5244512
NB00153868,D24,5374453
NB00153868,D25,5406609
NB00153868,D26,5483418
NB00153868,D27,5573452
NB00153868,D28,5368085
NB00153868,D29,5450432
NB00153868,D30,5593847
NB00153868,D31,5523093
NB00153868,D32,5380554
NB00153868,D33,5329644
NB00153868,D34,5444163
NB00153868,D35,5413123
NB00153868,D36,5427707
NB00153868,D37,5545210
NB00153868,D38,5746890
NB00153868,D39,5533465
NB00153868,D40,5617828
NB00153868,D41,5658206
NB00153868,D42,5736674
NB00153868,D43,5691966
NB00153868,D44,5473484
NB00153868,D45,5806262
NB00153868,D46,5707729
NB00153868,D47,5582046
NB00153868,D48,5313276
NB00153868,E01,181166
NB00153868,E02,146968
NB00153868,E03,144876
NB00153868,E04,144315
NB00153868,E05,5345633
NB00153868,E06,5365528
NB00153868,E07,5332173
NB00153868,E08,5239295
NB00153868,E09,5092848
NB00153868,E10,5208441
NB00153868,E11,5284506
NB00153868,E12,5025404
NB00153868,E13,5158247
NB00153868,E14,5226524
NB00153868,E15,5308644
NB00153868,E16,5218513
NB00153868,E17,5318638
NB00153868,E18,5359623
NB00153868,E19,5374591
NB00153868,E20,5274847
NB00153868,E21,5299967
NB00153868,E22,5222657
NB00153868,E23,5182188
NB00153868,E24,5253875
NB00153868,E25,5372703
NB00153868,E26,5293614
NB00153868,E27,5282282
NB00153868,E28,5307618
NB00153868,E29,5440356
NB00153868,E30,5359331
NB00153868,E31,5449929
NB00153868,E32,5340680
NB00153868,E33,5684079
NB00153868,E34,5511108
NB00153868,E35,5479169
NB00153868,E36,5369230
NB00153868,E37,5671870
NB00153868,E38,5657282
NB00153868,E39,5457980
NB00153868,E40,5549605
NB00153868,E41,5757240
NB00153868,E42,5660331
NB00153868,E43,5574729
NB00153868,E44,5685191
NB00153868,E45,5776947
NB00153868,E46,5675850
NB00153868,E47,5610229
NB00153868,E48,5494403
NB00153868,F01,149094
NB00153868,F02,148004
NB00153868,F03,151668
NB00153868,F04,144414
NB00153868,F05,5379784
NB00153868,F06,5411896
NB00153868,F07,5384472
NB00153868,F08,7446632
NB00153868,F09,5279005
NB00153868,F10,5432039
NB00153868,F11,6161580
NB00153868,F12,5226591
NB00153868,F13,5430292
NB00153868,F14,5534949
NB00153868,F15,5462320
NB00153868,F16,5306618
NB00153868,F17,5545582
NB00153868,F18,5509553
NB00153868,F19,5940568
NB00153868,F20,5325122
NB00153868,F21,5387650
NB00153868,F22,5596886
NB00153868,F23,5329638
NB00153868,F24,5486769
NB00153868,F25,5409192
NB00153868,F26,5594584
NB00153868,F27,5618098
NB00153868,F28,5510398
NB00153868,F29,5566830
NB00153868,F30,5677300
NB00153868,F31,5655584
NB00153868,F32,5525069
NB00153868,F33,5548363
NB00153868,F34,5669581
NB00153868,F35,5564122
NB00153868,F36,5663580
NB00153868,F37,5680862
NB00153868,F38,5814255
NB00153868,F39,5628282
NB00153868,F40,5832270
NB00153868,F41,5758855
NB00153868,F42,5920520
NB00153868,F43,5867030
NB00153868,F44,5584678
NB00153868,F45,5788377
NB00153868,F46,5895488
NB00153868,F47,5708281
NB00153868,F48,5503865
NB00153868,G01,147487
NB00153868,G02,141433
NB00153868,G03,144160
NB00153868,G04,143095
NB00153868,G05,5248284
NB00153868,G06,5340478
NB00153868,G07,5218320
NB00153868,G08,5075595
NB00153868,G09,5068896
NB00153868,G10,5073931
NB00153868,G11,5301899
NB00153868,G12,5024791
NB00153868,G13,5114326
NB00153868,G14,5232526
NB00153868,G15,5255439
NB00153868,G16,5073210
NB00153868,G17,5220356
NB00153868,G18,5386498
NB00153868,G19,5371184
NB00153868,G20,5173449
NB00153868,G21,5223623
NB00153868,G22,5182428
NB00153868,G23,6143428
NB00153868,G24,5617829
NB00153868,G25,5129043
NB00153868,G26,5293092
NB00153868,G27,5240639
NB00153868,G28,5215609
NB00153868,G29,5374815
NB00153868,G30,5337028
NB00153868,G31,5297253
NB00153868,G32,5428793
NB00153868,G33,5450180
NB00153868,G34,5209915
NB00153868,G35,5416206
NB00153868,G36,5600494
NB00153868,G37,5449729
NB00153868,G38,5603919
NB00153868,G39,5417543
NB00153868,G40,5426652
NB00153868,G41,5702876
NB00153868,G42,5734258
NB00153868,G43,5562530
NB00153868,G44,5700111
NB00153868,G45,5788508
NB00153868,G46,5796566
NB00153868,G47,5658089
NB00153868,G48,5634054
NB00153868,H01,150202
NB00153868,H02,151466
NB00153868,H03,151130
NB00153868,H04,147250
NB00153868,H05,5348857
NB00153868,H06,5419991
NB00153868,H07,5442191
NB00153868,H08,5347660
NB00153868,H09,5333081
NB00153868,H10,5485120
NB00153868,H11,5448299
NB00153868,H12,5398699
NB00153868,H13,5421219
NB00153868,H14,5434881
NB00153868,H15,5471081
NB00153868,H16,5348154
NB00153868,H17,5391405
NB00153868,H18,5348287
NB00153868,H19,5275631
NB00153868,H20,5392116
NB00153868,H21,5705674
NB00153868,H22,5368088
NB00153868,H23,5456593
NB00153868,H24,5308975
NB00153868,H25,5448651
NB00153868,H26,5468407
NB00153868,H27,5710163
NB00153868,H28,5734507
NB00153868,H29,5610171
NB00153868,H30,5509403
NB00153868,H31,5572606
NB00153868,H32,5466705
NB00153868,H33,5706336
NB00153868,H34,5793165
NB00153868,H35,5563610
NB00153868,H36,5495880
NB00153868,H37,5717821
NB00153868,H38,5740906
NB00153868,H39,5737794
NB00153868,H40,5766071
NB00153868,H41,5726854
NB00153868,H42,5770949
NB00153868,H43,5792950
NB00153868,H44,5778970
NB00153868,H45,5960624
NB00153868,H46,5914709
NB00153868,H47,5765418
NB00153868,H48,5556143
NB00153868,I01,177786
NB00153868,I02,150504
NB00153868,I03,146968
NB00153868,I04,142589
NB00153868,I05,5373359
NB00153868,I06,5332691
NB00153868,I07,5330746
NB00153868,I08,5153985
NB00153868,I09,5247077
NB00153868,I10,5327573
NB00153868,I11,5349266
NB00153868,I12,5015661
NB00153868,I13,5197793
NB00153868,I14,5285365
NB00153868,I15,5113118
NB00153868,I16,5200380
NB00153868,I17,5207656
NB00153868,I18,5344183
NB00153868,I19,5308527
NB00153868,I20,5277859
NB00153868,I21,5300747
NB00153868,I22,5370539
NB00153868,I23,5200699
NB00153868,I24,5199450
NB00153868,I25,5245013
NB00153868,I26,5348738
NB00153868,I27,5436063
NB00153868,I28,5370583
NB00153868,I29,5376351
NB00153868,I30,5556701
NB00153868,I31,5357218
NB00153868,I32,5501650
NB00153868,I33,5485399
NB00153868,I34,5563273
NB00153868,I35,5201631
NB00153868,I36,5422369
NB00153868,I37,5649777
NB00153868,I38,5649205
NB00153868,I39,5719757
NB00153868,I40,5792491
NB00153868,I41,5742483
NB00153868,I42,5735162
NB00153868,I43,5642888
NB00153868,I44,5677360
NB00153868,I45,5832610
NB00153868,I46,5813011
NB00153868,I47,5744218
NB00153868,I48,5642048
NB00153868,J01,151430
NB00153868,J02,152036
NB00153868,J03,148537
NB00153868,J04,149023
NB00153868,J05,5303738
NB00153868,J06,5530224
NB00153868,J07,5432269
NB00153868,J08,5378607
NB00153868,J09,5384463
NB00153868,J10,7649219
NB00153868,J11,5421256
NB00153868,J12,5347638
NB00153868,J13,5288766
NB00153868,J14,5530214
NB00153868,J15,5432249
NB00153868,J16,5264514
NB00153868,J17,5202394
NB00153868,J18,5467189
NB00153868,J19,5507984
NB00153868,J20,5497071
NB00153868,J21,5386266
NB00153868,J22,5335957
NB00153868,J23,5440591
NB00153868,J24,5419590
NB00153868,J25,5449520
NB00153868,J26,5436707
NB00153868,J27,5584940
NB00153868,J28,5564630
NB00153868,J29,5448006
NB00153868,J30,5581747
NB00153868,J31,5498962
NB00153868,J32,5589133
NB00153868,J33,5682125
NB00153868,J34,5720380
NB00153868,J35,6654334
NB00153868,J36,5683227
NB00153868,J37,5822193
NB00153868,J38,5872881
NB00153868,J39,5871900
NB00153868,J40,5898134
NB00153868,J41,5904213
NB00153868,J42,7249236
NB00153868,J43,5723772
NB00153868,J44,5974339
NB00153868,J45,5880765
NB00153868,J46,5953147
NB00153868,J47,5777630
NB00153868,J48,5644911
NB00153868,K01,145711
NB00153868,K02,146457
NB00153868,K03,142162
NB00153868,K04,140525
NB00153868,K05,5331097
NB00153868,K06,5288357
NB00153868,K07,5695012
NB00153868,K08,5358771
NB00153868,K09,5109579
NB00153868,K10,5262754
NB00153868,K11,5071638
NB00153868,K12,5040526
NB00153868,K13,5084241
NB00153868,K14,5180264
NB00153868,K15,5329509
NB00153868,K16,5091383
NB00153868,K17,5230340
NB00153868,K18,5227799
NB00153868,K19,5359855
NB00153868,K20,5154388
NB00153868,K21,5204798
NB00153868,K22,5092458
NB00153868,K23,5115522
NB00153868,K24,5258867
NB00153868,K25,5177322
NB00153868,K26,5242040
NB00153868,K27,5247196
NB00153868,K28,5339441
NB00153868,K29,5349122
NB00153868,K30,5387948
NB00153868,K31,5640915
NB00153868,K32,5284330
NB00153868,K33,5424564
NB00153868,K34,5458279
NB00153868,K35,5379497
NB00153868,K36,5449458
NB00153868,K37,5534013
NB00153868,K38,5513637
NB00153868,K39,5626006
NB00153868,K40,5678468
NB00153868,K41,5815403
NB00153868,K42,5784048
NB00153868,K43,5633490
NB00153868,K44,5736035
NB00153868,K45,5778060
NB00153868,K46,5769494
NB00153868,K47,5756095
NB00153868,K48,5592775
NB00153868,L01,149040
NB00153868,L02,148436
NB00153868,L03,148384
NB00153868,L04,147950
NB00153868,L05,5408340
NB00153868,L06,5480294
NB00153868,L07,5321059
NB00153868,L08,5321053
NB00153868,L09,5262375
NB00153868,L10,5961268
NB00153868,L11,5925402
NB00153868,L12,5379587
NB00153868,L13,5546805
NB00153868,L14,5353128
NB00153868,L15,5543174
NB00153868,L16,5332434
NB00153868,L17,5438837
NB00153868,L18,5323635
NB00153868,L19,5291804
NB00153868,L20,5344552
NB00153868,L21,5624648
NB00153868,L22,5375489
NB00153868,L23,5369027
NB00153868,L24,5434131
NB00153868,L25,5360007
NB00153868,L26,5660257
NB00153868,L27,5720136
NB00153868,L28,5763773
NB00153868,L29,5575470
NB00153868,L30,5690688
NB00153868,L31,5617687
NB00153868,L32,5547285
NB00153868,L33,5717183
NB00153868,L34,5645401
NB00153868,L35,5670682
NB00153868,L36,5567638
NB00153868,L37,5648587
NB00153868,L38,5743641
NB00153868,L39,5734053
NB00153868,L40,9544932
NB00153868,L41,5839447
NB00153868,L42,5846460
NB00153868,L43,5866347
NB00153868,L44,5730403
NB00153868,L45,5957540
NB00153868,L46,5901713
NB00153868,L47,5890714
NB00153868,L48,5647805
NB00153868,M01,149179
NB00153868,M02,143274
NB00153868,M03,144967
NB00153868,M04,146862
NB00153868,M05,7166670
NB00153868,M06,5240638
NB00153868,M07,5336015
NB00153868,M08,4924174
NB00153868,M09,5254900
NB00153868,M10,5271914
NB00153868,M11,5285364
NB00153868,M12,6002594
NB00153868,M13,5146648
NB00153868,M14,5253183
NB00153868,M15,5292073
NB00153868,M16,5106965
NB00153868,M17,5208561
NB00153868,M18,5322257
NB00153868,M19,5336006
NB00153868,M20,5165046
NB00153868,M21,5318539
NB00153868,M22,5292029
NB00153868,M23,5266035
NB00153868,M24,5227180
NB00153868,M25,5266620
NB00153868,M26,5379381
NB00153868,M27,5334062
NB00153868,M28,5292596
NB00153868,M29,5300559
NB00153868,M30,5351285
NB00153868,M31,5572377
NB00153868,M32,5461272
NB00153868,M33,5334199
NB00153868,M34,5528164
NB00153868,M35,5529358
NB00153868,M36,5568019
NB00153868,M37,5625745
NB00153868,M38,5705027
NB00153868,M39,5567775
NB00153868,M40,5777325
NB00153868,M41,5709403
NB00153868,M42,5659287
NB00153868,M43,5670513
NB00153868,M44,5694121
NB00153868,M45,5819144
NB00153868,M46,5798882
NB00153868,M47,5608390
NB00153868,M48,5702860
NB00153868,N01,149439
NB00153868,N02,149972
NB00153868,N03,146766
NB00153868,N04,149477
NB00153868,N05,5481264
NB00153868,N06,5589023
NB00153868,N07,5457501
NB00153868,N08,5173815
NB00153868,N09,5379471
NB00153868,N10,5461255
NB00153868,N11,5469963
NB00153868,N12,5480275
NB00153868,N13,5298256
NB00153868,N14,5482856
NB00153868,N15,5337192
NB00153868,N16,5343443
NB00153868,N17,5432703
NB00153868,N18,5313380
NB00153868,N19,5461289
NB00153868,N20,5714204
NB00153868,N21,5434270
NB00153868,N22,5502006
NB00153868,N23,5617522
NB00153868,N24,6306291
NB00153868,N25,5556744
NB00153868,N26,5541302
NB00153868,N27,5632040
NB00153868,N28,5348171
NB00153868,N29,5658314
NB00153868,N30,5584961
NB00153868,N31,5718672
NB00153868,N32,5685333
NB00153868,N33,5834020
NB00153868,N34,5681432
NB00153868,N35,5816106
NB00153868,N36,5637952
NB00153868,N37,5736279
NB00153868,N38,5784417
NB00153868,N39,5739034
NB00153868,N40,5876962
NB00153868,N41,5976808
NB00153868,N42,5853905
NB00153868,N43,5938198
NB00153868,N44,5800110
NB00153868,N45,6013494
NB00153868,N46,5881629
NB00153868,N47,5802538
NB00153868,N48,5568533
NB00153868,O01,144854
NB00153868,O02,137931
NB00153868,O03,144225
NB00153868,O04,137848
NB00153868,O05,5087657
NB00153868,O06,5183883
NB00153868,O07,5300133
NB00153868,O08,5255156
NB00153868,O09,5054073
NB00153868,O10,5171769
NB00153868,O11,5214277
NB00153868,O12,4949589
NB00153868,O13,5165695
NB00153868,O14,5123009
NB00153868,O15,5003318
NB00153868,O16,5204797
NB00153868,O17,5133326
NB00153868,O18,5174118
NB00153868,O19,5376962
NB00153868,O20,5068507
NB00153868,O21,5195710
NB00153868,O22,5311057
NB00153868,O23,5379923
NB00153868,O24,5194338
NB00153868,O25,5137448
NB00153868,O26,5175859
NB00153868,O27,5259064
NB00153868,O28,6222012
NB00153868,O29,5435520
NB00153868,O30,5403260
NB00153868,O31,5369053
NB00153868,O32,5268468
NB00153868,O33,5380273
NB00153868,O34,5422248
NB00153868,O35,5554128
NB00153868,O36,5347483
NB00153868,O37,5504495
NB00153868,O38,5443315
NB00153868,O39,5686018
NB00153868,O40,5608231
NB00153868,O41,5731141
NB00153868,O42,5639481
NB00153868,O43,5542784
NB00153868,O44,5710907
NB00153868,O45,5765172
NB00153868,O46,5804913
NB00153868,O47,5711145
NB00153868,O48,5628666
NB00153868,P01,215893
NB00153868,P02,179715
NB00153868,P03,152094
NB00153868,P04,148859
NB00153868,P05,5380001
NB00153868,P06,5487845
NB00153868,P07,5397399
NB00153868,P08,5258544
NB00153868,P09,5345979
NB00153868,P10,5455576
NB00153868,P11,5544837
NB00153868,P12,5457678
NB00153868,P13,5449169
NB00153868,P14,5559606
NB00153868,P15,5442927
NB00153868,P16,5312843
NB00153868,P17,5440355
NB00153868,P18,5444568
NB00153868,P19,5377426
NB00153868,P20,8861405
NB00153868,P21,5390043
NB00153868,P22,5303853
NB00153868,P23,5289857
NB00153868,P24,5461195
NB00153868,P25,5673145
NB00153868,P26,5729144
NB00153868,P27,5472110
NB00153868,P28,5433157
NB00153868,P29,5404765
NB00153868,P30,5538670
NB00153868,P31,5492034
NB00153868,P32,5573044
NB00153868,P33,6392151
NB00153868,P34,5673908
NB00153868,P35,5623695
NB00153868,P36,5679555
NB00153868,P37,5635267
NB00153868,P38,5842032
NB00153868,P39,6485844
NB00153868,P40,5826283
NB00153868,P41,6172393
NB00153868,P42,5852319
NB00153868,P43,5797485
NB00153868,P44,5752641
NB00153868,P45,5981090
NB00153868,P46,5960336
NB00153868,P47,5880690
NB00153868,P48,5523468
NB00153868,Q01,6209704
NB00153868,Q02,5692405
NB00153868,Q03,5529466
NB00153868,Q04,5657634
NB00153868,Q05,5400361
NB00153868,Q06,5291540
NB00153868,Q07,5401751
NB00153868,Q08,5385077
NB00153868,Q09,5448859
NB00153868,Q10,5247338
NB00153868,Q11,5239141
NB00153868,Q12,5217072
NB00153868,Q13,5211724
NB00153868,Q14,5462224
NB00153868,Q15,5281243
NB00153868,Q16,5259522
NB00153868,Q17,5342441
NB00153868,Q18,5271100
NB00153868,Q19,5447817
NB00153868,Q20,5349211
NB00153868,Q21,5371357
NB00153868,Q22,5233029
NB00153868,Q23,5208738
NB00153868,Q24,5178704
NB00153868,Q25,5388672
NB00153868,Q26,5454279
NB00153868,Q27,5284230
NB00153868,Q28,5447787
NB00153868,Q29,5475825
NB00153868,Q30,5250091
NB00153868,Q31,5581982
NB00153868,Q32,5537782
NB00153868,Q33,5439619
NB00153868,Q34,5735921
NB00153868,Q35,5550532
NB00153868,Q36,5595114
NB00153868,Q37,5825023
NB00153868,Q38,5787324
NB00153868,Q39,5757754
NB00153868,Q40,5826790
NB00153868,Q41,5999029
NB00153868,Q42,5835246
NB00153868,Q43,5670390
NB00153868,Q44,5733858
NB00153868,Q45,153265
NB00153868,Q46,157042
NB00153868,Q47,153625
NB00153868,Q48,155484
NB00153868,R01,5021007
NB00153868,R02,5772374
NB00153868,R03,5757553
NB00153868,R04,5725039
NB00153868,R05,5569206
NB00153868,R06,5630559
NB00153868,R07,5574238
NB00153868,R08,5497941
NB00153868,R09,5542870
NB00153868,R10,5551998
NB00153868,R11,5489356
NB00153868,R12,5707925
NB00153868,R13,5638275
NB00153868,R14,5808801
NB00153868,R15,5477261
NB00153868,R16,5618663
NB00153868,R17,6756091
NB00153868,R18,5589049
NB00153868,R19,5558209
NB00153868,R20,5512012
NB00153868,R21,5580118
NB00153868,R22,5474771
NB00153868,R23,5622030
NB00153868,R24,5601610
NB00153868,R25,5632476
NB00153868,R26,5688122
NB00153868,R27,5811389
NB00153868,R28,5747144
NB00153868,R29,5665901
NB00153868,R30,5865246
NB00153868,R31,5662990
NB00153868,R32,5790076
NB00153868,R33,5535214
NB00153868,R34,5931852
NB00153868,R35,5711449
NB00153868,R36,5688399
NB00153868,R37,5980320
NB00153868,R38,5993789
NB00153868,R39,6079832
NB00153868,R40,6156083
NB00153868,R41,6106749
NB00153868,R42,6005001
NB00153868,R43,6088209
NB00153868,R44,5993108
NB00153868,R45,162788
NB00153868,R46,162058
NB00153868,R47,158043
NB00153868,R48,153356
NB00153868,S01,5564005
NB00153868,S02,5583998
NB00153868,S03,5565716
NB00153868,S04,5569134
NB00153868,S05,5254133
NB00153868,S06,5444742
NB00153868,S07,5372121
NB00153868,S08,5190316
NB00153868,S09,5246932
NB00153868,S10,5300814
NB00153868,S11,5396628
NB00153868,S12,5147284
NB00153868,S13,5360974
NB00153868,S14,5420591
NB00153868,S15,5278228
NB00153868,S16,5311060
NB00153868,S17,5405855
NB00153868,S18,5320482
NB00153868,S19,5423909
NB00153868,S20,5301985
NB00153868,S21,5153678
NB00153868,S22,5315257
NB00153868,S23,5353987
NB00153868,S24,5247140
NB00153868,S25,5293569
NB00153868,S26,5443591
NB00153868,S27,5595465
NB00153868,S28,5379601
NB00153868,S29,5490405
NB00153868,S30,5506601
NB00153868,S31,5592706
NB00153868,S32,5476196
NB00153868,S33,5498394
NB00153868,S34,5679551
NB00153868,S35,5627904
NB00153868,S36,5733701
NB00153868,S37,5746262
NB00153868,S38,5740349
NB00153868,S39,5700999
NB00153868,S40,5639400
NB00153868,S41,5889985
NB00153868,S42,5921179
NB00153868,S43,5862422
NB00153868,S44,5559185
NB00153868,S45,156675
NB00153868,S46,157206
NB00153868,S47,154397
NB00153868,S48,154281
NB00153868,T01,5757587
NB00153868,T02,5754620
NB00153868,T03,5731647
NB00153868,T04,5727541
NB00153868,T05,5745190
NB00153868,T06,5636676
NB00153868,T07,5620679
NB00153868,T08,5427032
NB00153868,T09,5479039
NB00153868,T10,5654649
NB00153868,T11,5494205
NB00153868,T12,5754197
NB00153868,T13,5534794
NB00153868,T14,7789910
NB00153868,T15,5641206
NB00153868,T16,5506914
NB00153868,T17,5599481
NB00153868,T18,5479746
NB00153868,T19,5651720
NB00153868,T20,5355148
NB00153868,T21,5696108
NB00153868,T22,5421929
NB00153868,T23,5553148
NB00153868,T24,5528949
NB00153868,T25,5583402
NB00153868,T26,5691318
NB00153868,T27,5685518
NB00153868,T28,5745696
NB00153868,T29,5715984
NB00153868,T30,5585439
NB00153868,T31,5911970
NB00153868,T32,5756523
NB00153868,T33,5838312
NB00153868,T34,6014305
NB00153868,T35,5703551
NB00153868,T36,5640065
NB00153868,T37,6026296
NB00153868,T38,5938991
NB00153868,T39,5973183
NB00153868,T40,5969446
NB00153868,T41,6055524
NB00153868,T42,5879186
NB00153868,T43,5986989
NB00153868,T44,6048518
NB00153868,T45,161618
NB00153868,T46,160283
NB00153868,T47,161033
NB00153868,T48,157896
NB00153868,U01,6391848
NB00153868,U02,5759394
NB00153868,U03,5601267
NB00153868,U04,5569068
NB00153868,U05,5429877
NB00153868,U06,5357316
NB00153868,U07,5405509
NB00153868,U08,5241467
NB00153868,U09,5231081
NB00153868,U10,5397275
NB00153868,U11,5308843
NB00153868,U12,5292891
NB00153868,U13,6259865
NB00153868,U14,5295030
NB00153868,U15,5383747
NB00153868,U16,5200597
NB00153868,U17,5328472
NB00153868,U18,5330078
NB00153868,U19,5300645
NB00153868,U20,5346517
NB00153868,U21,5315624
NB00153868,U22,5600658
NB00153868,U23,5205808
NB00153868,U24,5302197
NB00153868,U25,5387737
NB00153868,U26,5264463
NB00153868,U27,5452979
NB00153868,U28,5585235
NB00153868,U29,5538973
NB00153868,U30,5715781
NB00153868,U31,5770898
NB00153868,U32,5456735
NB00153868,U33,5613228
NB00153868,U34,5670339
NB00153868,U35,5643266
NB00153868,U36,5699018
NB00153868,U37,6030974
NB00153868,U38,5914840
NB00153868,U39,5546919
NB00153868,U40,5791887
NB00153868,U41,6021485
NB00153868,U42,5838441
NB00153868,U43,5881062
NB00153868,U44,5808476
NB00153868,U45,158559
NB00153868,U46,155597
NB00153868,U47,157936
NB00153868,U48,157087
NB00153868,V01,5732210
NB00153868,V02,5901996
NB00153868,V03,5642185
NB00153868,V04,5819919
NB00153868,V05,5456565
NB00153868,V06,5595167
NB00153868,V07,5567893
NB00153868,V08,5743507
NB00153868,V09,5472666
NB00153868,V10,5490986
NB00153868,V11,5521513
NB00153868,V12,5420469
NB00153868,V13,5501311
NB00153868,V14,5702040
NB00153868,V15,5551203
NB00153868,V16,5517199
NB00153868,V17,5385505
NB00153868,V18,5661321
NB00153868,V19,5686408
NB00153868,V20,5382606
NB00153868,V21,5416910
NB00153868,V22,5538174
NB00153868,V23,5484585
NB00153868,V24,5564333
NB00153868,V25,5550291
NB00153868,V26,5577609
NB00153868,V27,5767286
NB00153868,V28,5627357
NB00153868,V29,5772059
NB00153868,V30,5811208
NB00153868,V31,5711796
NB00153868,V32,5739053
NB00153868,V33,5967425
NB00153868,V34,5745583
NB00153868,V35,5910575
NB00153868,V36,5792264
NB00153868,V37,5899603
NB00153868,V38,6027024
NB00153868,V39,5791408
NB00153868,V40,5861500
NB00153868,V41,6007741
NB00153868,V42,6062205
NB00153868,V43,5822886
NB00153868,V44,5858937
NB00153868,V45,152153
NB00153868,V46,157158
NB00153868,V47,159592
NB00153868,V48,154799
NB00153868,W01,5674462
NB00153868,W02,5758123
NB00153868,W03,5588254
NB00153868,W04,5558825
NB00153868,W05,5398987
NB00153868,W06,5357425
NB00153868,W07,5330180
NB00153868,W08,5676660
NB00153868,W09,5185164
NB00153868,W10,5285675
NB00153868,W11,5340008
NB00153868,W12,5142516
NB00153868,W13,5244666
NB00153868,W14,5291523
NB00153868,W15,5311346
NB00153868,W16,5266119
NB00153868,W17,5286332
NB00153868,W18,5361664
NB00153868,W19,5282267
NB00153868,W20,5313906
NB00153868,W21,5263844
NB00153868,W22,5226982
NB00153868,W23,5295612
NB00153868,W24,5276998
NB00153868,W25,5448676
NB00153868,W26,5294490
NB00153868,W27,5457189
NB00153868,W28,5401841
NB00153868,W29,5450085
NB00153868,W30,5506646
NB00153868,W31,5542094
NB00153868,W32,5442551
NB00153868,W33,5653503
NB00153868,W34,5729164
NB00153868,W35,5809708
NB00153868,W36,5027235
NB00153868,W37,5722118
NB00153868,W38,5667020
NB00153868,W39,5802418
NB00153868,W40,5612497
NB00153868,W41,5791000
NB00153868,W42,5911549
NB00153868,W43,5748830
NB00153868,W44,5787477
NB00153868,W45,153755
NB00153868,W46,156503
NB00153868,W47,155745
NB00153868,W48,154173
NB00153868,X01,5663828
NB00153868,X02,5717669
NB00153868,X03,5693315
NB00153868,X04,5728923
NB00153868,X05,5632439
NB00153868,X06,5415083
NB00153868,X07,5401691
NB00153868,X08,5492689
NB00153868,X09,5412348
NB00153868,X10,5641560
NB00153868,X11,5682746
NB00153868,X12,5427007
NB00153868,X13,5520455
NB00153868,X14,5700581
NB00153868,X15,5656276
NB00153868,X16,5616864
NB00153868,X17,5563044
NB00153868,X18,5401152
NB00153868,X19,5574465
NB00153868,X20,5422487
NB00153868,X21,5424273
NB00153868,X22,5489330
NB00153868,X23,5436504
NB00153868,X24,5484452
NB00153868,X25,5546081
NB00153868,X26,5718500
NB00153868,X27,5687756
NB00153868,X28,7606373
NB00153868,X29,5596000
NB00153868,X30,5646966
NB00153868,X31,5865813
NB00153868,X32,5810442
NB00153868,X33,5896193
NB00153868,X34,5792140
NB00153868,X35,5669775
NB00153868,X36,6044552
NB00153868,X37,5981947
NB00153868,X38,5954401
NB00153868,X39,6005316
NB00153868,X40,6122467
NB00153868,X41,7127262
NB00153868,X42,6905177
NB00153868,X43,5979841
NB00153868,X44,5829924
NB00153868,X45,154547
NB00153868,X46,158241
NB00153868,X47,157846
NB00153868,X48,154935
NB00153868,Y01,6303236
NB00153868,Y02,5880253
NB00153868,Y03,5760128
NB00153868,Y04,5750022
NB00153868,Y05,5616563
NB00153868,Y06,5640058
NB00153868,Y07,5527851
NB00153868,Y08,5438643
NB00153868,Y09,5462085
NB00153868,Y10,5385955
NB00153868,Y11,5484079
NB00153868,Y12,5379109
NB00153868,Y13,5133802
NB00153868,Y14,5384782
NB00153868,Y15,5313783
NB00153868,Y16,5389727
NB00153868,Y17,5276315
NB00153868,Y18,6252850
NB00153868,Y19,5647340
NB00153868,Y20,5621586
NB00153868,Y21,5505358
NB00153868,Y22,5364325
NB00153868,Y23,5432637
NB00153868,Y24,5390694
NB00153868,Y25,5373844
NB00153868,Y26,5516848
NB00153868,Y27,5689261
NB00153868,Y28,5544026
NB00153868,Y29,5636376
NB00153868,Y30,5762734
NB00153868,Y31,5580237
NB00153868,Y32,5632768
